reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,sentiment,review_length,helpful_votes,total_votes,helpfulness_ratio,review_time,days_since_review
A31F722DD3E761,B00001P4ZH,Daddy V,"[1, 1]","As a drummer I normally opt for bigger headsets that are enclosed, especially for playing electronic drums... the problem is that they don't let your head & ears breathe, making it uncomfortable to wear for long sessions.I bought these with the intention of using them for my mp3 player, but I thought, why not give them a try with the V-Drum kit.  WOW!  These cans really pump... the frequency range was something I totally did not expect, especially when monitoring a live electronic music instrument - drums no less!  These headphones handled the pounding drum sounds perfectly and with no fatigue at all.  I was able to also hear other live instruments as well.  The only drawback is the level at which these headphones start to distort out... (now this is a level which I believe is way beyond normal listening levels - remember, this is from a band rehearsal at full volume.)So, during a solo practice session, these did a phenominal job.  However, it is a lot to ask these headphone to be the primary monitor cans during a full blown gig - the sound pressure levels are too much.But, if you're looking for great headphones that are comfortable to where for long periods and sound fantastic, then these are the ones!I highly recommend them!",5.0,Use them with my Roland V-Drums TD-10 kit...WOW!,1265328000,"02 5, 2010",0.20284792368125706,216,1,1,0.5,2010-02-05,1626
A1591PJYM84XQT,B00001P4ZH,"Dalesky ""Dalesky""","[1, 1]","Sweet, cheap, glorious sounding phones. Get a volume control (also Koss) and you are all set.  Cord is a bit short, but plugged into the volume control you will have plenty of length. These are really excellent sounding phones. I couldn't believe the difference between a couple of other cheap ones I have.  Highly recommended!These have been highly regarded for many years, and I recall having had a pair maybe 15 years ago. Also you may want to buy some replacement foam pads. I use mine outside and they get a lot of sweat on them. Changing pads is a breeze.",5.0,porta pros rule,1343952000,"08 3, 2012",0.28450000000000003,101,1,1,0.5,2012-08-03,716
AT4MNYYZWM907,B00001P4ZH,Daneel Olivaw,"[3, 3]","These are the best pair of headphones I've ever used.  I only had to buy this pair because I somehow broke my last pair (had for over 2 years).  The breaking was all my fault; nobody should expect a pair of headphones to survive being run over by a car.  Mea culpa!  Seriously though, the audio is the best I've ever heard from non-noise canceling headphones.  I use these on walks and jogs, so I need something that doesn't completely drown out ambient noise.  They do drown out softer noises (much more than earbuds) so be careful!",5.0,Best headphones I've ever owned,1243468800,"05 28, 2009",0.2677083333333333,97,3,3,0.75,2009-05-28,1879
A823L2YB2FKBC,B00001P4ZH,Dan Eppinger,"[2, 2]","OK....so here goes another comparison between the Koss Portpros and the Sennheiser 100's? I am not going to bore you..Both headphones are outstanding performers with an Ipod...I own them both...So which one is my preference? The Sennheisers, for one reason only...People use their Ipods in malls and on the go. There are times when I want to remove the phones from my ears for a few moments (say, in a store or when having conversation).With the Sennheisers, I can remove the phones from my ears and let them ""hang"" around my neck in comfort...Try this with the Koss's and they will place a stranglehold on you. For this reason alone, I recommend the Senn's. Both,in my humble opinion, sound equally good.",5.0,Porta Pro vs Sennheiser 100's,1193097600,"10 23, 2007",0.3,121,2,2,0.6666666666666666,2007-10-23,2462
A3SINSKZTVFCX,B00001P4ZH,"Daniel Beaver ""DanTheManPR""","[2, 2]","I need to say it up front: these are the ugliest headphones ever. With that out of the way, I can heap mounds of praise upon them.Sound is paramount, of course, and these are no exception. I sort of prefer the sound of these to some of the closed-eard headphones (which I think sound like a cave sometimes). They almost sound good as the Sennheiser 497 (not as good, of course, but still impressively close, given their price).They are exceptionally comfortable. At the risk of sounding corny, they feel like wearing air.They can folded up to very small dimensions, a nice plus.",5.0,"Butt ugly looks, fabulous sound.",1137715200,"01 20, 2006",0.4749999999999999,102,2,2,0.6666666666666666,2006-01-20,3103
A4ENZCYML4OEG,B00001P4ZH,Daniel Haden,"[4, 4]",While you're shopping just remember this fact:KOSS PORTAPRO--ROCKIN OUT NONSTOP SINCE 1984 BECAUSE OF OVERWHELMING CUSTOMER DEMAND.There's one solid fact about the performance of portable headphones and that's it.  Go with the proof.,5.0,Customer demand sounds much better than. . .,1232409600,"01 20, 2009",0.25,33,4,4,0.8,2009-01-20,2007
A3RCGRXYBRKSRC,B00001P4ZH,"Danielle Greenhouse ""Author of What They Left...","[1, 1]","I bought these headphones a few years ago, after reading all the glowing reviews on Amazon, and I'm so glad I did.  I'm pretty rough with my headphones, and these things can take a beating.  I ended up replacing a pair after 2 years, which is unbelievable in itself, because I usually go through a pair of headphones every six months.  And it wasn't because they didn't work, it's just because the wire near the jack was exposed and getting frayed.  Here are all the pros:Value:  They are a great value for the money.  I've had more expensive headphones that didn't sound as good.  Even if you don't want to spend thirty-something dollars for headphones and don't care what they sound like, I still think it would be worth it, because you won't have to replace them every six months when something breaks on them.  These headphones are very durable and aren't made of flimsy plastic like less expensive ones are, so in the long run, they would be worth it.Comfort:  These are very comfortable.  There are 2 settings, tight and loose, to adjust for different head sizes.  I've never had a problem with the ear pads wearing out or anything digging into my ears, or whatnot.  These fit very comfortably on my head (I have a big head btw) and I've never had a problem with them sliding off.Portability:  These aren't the smallest earphones in the world, but certainly not the biggest.  They do fold up if you need to pack them and they come with a little pouch to put them in.  I bring them along on trips on all the time and I've never had a problem with them.Sound Quality:  They sound fantastic!  Better than a lot of more expensive headphones.  Though any headphone with the Koss name sounds great, I think these are the best.  Just the right amount of bass and treble.  Doesn't sound tinny, or like you're playing music in a tunnel.  If you're used to less expensive headphones, you're going to hear stuff in your music you never heard before.Ease of Use:  Well, most headphones aren't hard to use, and these are the same.  The only drawbacks to these is I found it hard to adjust to loose/tight setting on the sides and they are sort of of a pain to fold up (which is why I never fold them up).  I've owned foldable headphones that were much worse though.Build:  Awesome!  The headband is metal and the casing for the earphones are hard plastic and very durable.  Not long ago, I accidently broke off one of the earpieces.  Guess what, it pops right back in!  Five stars for build!I've never buy another pair of headphones, ever.  I bought 3 pairs of these, (One for home, one for the gym, and one to replace the ones from home) and I plan to buy more in the future, if need be.  I love love love these headphones.The only slight con I can think of is they aren't 'sleek' looking like other headphones, in fact they look like they came straight out of 1982.  I don't really care what they look like though, and quality of these headphones more than make up for the ugliness.",5.0,These are the most awesome headphones ever made!  I'll never buy any other brand!,1307145600,"06 4, 2011",0.14744205013736258,539,1,1,0.5,2011-06-04,1142
AAHZ6JPL2S8YA,B00001P4ZH,Daniel R. Hansen,"[2, 2]","I'm hard on headphones. I use them at work all day long and they get a work out. I've gone through 6 sets less than a year and a half. When these arrived, I groaned. They appeared much flimsier than I expected. Well, more than six months later, these phones are going strong. Sound is good, quality is good. There ya go! These have been around forever. I think I'm figuring out why.",5.0,Impressed,1341014400,"06 30, 2012",0.19444444444444442,73,2,2,0.6666666666666666,2012-06-30,750
A1GKAGU5JZODFN,B00001P4ZH,DannyA3579,"[1, 1]",They look old school but these things are awesome. I bought the replacement pads too but haven't had to use them yet. The sound quality is amazing and you don't lose anything like you sometimes do with noise canceling headphones.,5.0,Best I've ever owned,1361232000,"02 19, 2013",0.525,40,1,1,0.5,2013-02-19,516
A81LEWNPJ49WO,B00001P4ZH,Danny,"[1, 14]","Really though? Maybe its because i've listened to much better before. If you use the Sennheiser cx300, this will sound like CRAP.No sound isolation, i already knew that, but i thought everything else would make up for it. There's like no bass, barely any. The volume sucks, has to be louder.At first, after reading all these awesome reviews, i thought i was going crazy. But i plugged them into my computer, my mp3, my ipod, my stereo system. They're horrible.I expected this, most over the head earphones have leather cups, these had foam. They make your ears hot. And they exhibit horrible sound. Oh man, returned these the next day. Have to pay shipping costs. Don't buy these. Please. Worth like 3 bucks.And they feel like their gonna break everytime i touch them.",1.0,Really? SO OVER HYPED THIS IS CRAP.,1291766400,"12 8, 2010",0.13676470588235293,133,1,14,0.06666666666666667,2010-12-08,1320
